Date of Cartoon,Title,Major Subject
"Tuesday, June 17, 1958",Man Overboard,Eisenhower Administration
"Wednesday, June 18, 1958","""They Were Purely Routine Calls""",Eisenhower Administration
"Wednesday, June 18, 1958","""That Respectable Cloth Coat Is Wearing Kinds Thin""",Eisenhower Administration
"Wednesday, July 23, 1958","""Up?""",Cold War
"Thursday, July 24, 1958","""I'll Be Glad To Come! -- And I'll Set The Date, Make Up The Guest List, Select The Program, Choose The Menu, Pick Out The Music ...""",Cold War
"Friday, July 25, 1958","""Stay Right Where You Are -- I'll Come To You""",Cold War
"Sunday, July 27, 1958","""... At Night, When You're Asleep, Into Your Tent I'll Creep ...""",Middle East
"Monday, July 28, 1958","""The Natives Are Looking Kind Of Attractive""",Eisenhower Administration
"Tuesday, July 29, 1958","""You Fellows Aren't Going To Put It Back Just Like That, Are You?""",Middle East
"Wednesday, July 30, 1958",Thinker,Middle East
"Thursday, July 31, 1958","""I Can Lick Any Other Peace-Lover In The House""",Cold War
"Friday, August 1, 1958","""Now, Would You Mind Raising Your Little Finger?""",Eisenhower Administration
"Sunday, August 3, 1958","""Yes, It's -- Ulp -- Delicious""",Eisenhower Administration
"Monday, August 4, 1958","""Yeah, But It Gives Us The Feeling We're Controlling It""",Eisenhower Administration
"Tuesday, August 5, 1958","""Oh, Great! -- That's All I Needed""",US Economy
"Wednesday, August 6, 1958","""Goodness Knows I Tried""",Cold War
"Thursday, August 7, 1958","""Gee, That's Terrible""",Congress
"Friday, August 8, 1958","""Testing -- Aggressor! Imperialist! Assassin! Testing --""",United Nations
"Sunday, August 10, 1958","""How's That for Bold, Imaginative Thinking?""",Eisenhower Administration
"Tuesday, August 12, 1958","""They Don't Say Positively""",Eisenhower Administration
"Wednesday, August 13, 1958","""-- This Splendid Achievement, Made Possible By A Man Whose Name I Forget --""",Eisenhower Administration
"Thursday, August 14, 1958",View Of A Summit,Eisenhower Administration
"Friday, August 15, 1958","""Who Says I'm Not Interested In Cleaning Up?""",Congress
"Sunday, August 17, 1958","""We Sympathize With Native Aspirations In The Middle East""",Soviet Union
"Monday, August 18, 1958",Lighthouse,United Nations
"Tuesday, August 19, 1958","""Ain't She A Beaut?""",Congress
"Wednesday, August 20, 1958",Big Rock,Little Rock Crisis
"Thursday, August 21, 1958","""I Wouldn't Let You Use This Old Thing -- It Might Not Give You Enough Protection""",Congress
"Friday, August 22, 1958","""You Can Make It""",Eisenhower Administration
"Sunday, August 24, 1958","""You Should Have Done Better Than That""",Eisenhower Administration
"Monday, August 25, 1958","""Boys, Please -- Are You Listening To Me?""",Eisenhower Administration
"Tuesday, August 26, 1958","""This Sure Beats Cleaning Up After A War""",Cold War
"Wednesday, August 27, 1958","""It Worked Fine As Long As Nobody Asked, 'Or Else What?'""",Eisenhower Administration
"Thursday, August 28, 1958","""And All This Time I Was Hoping You'd Speak Up""",Eisenhower Administration
"Friday, August 29, 1958","""Ah, But We Can't Fix It Now -- It's Raining Again""",Eisenhower Administration
"Sunday, August 31, 1958","""When Do You Think There'll Be Some Excitement About School DISintegration?""",Eisenhower Administration
"Monday, September 1, 1958","""It's Great How Things Are Picking Up""",US Economy
"Tuesday, September 2, 1958","""Very Simple -- We Won't Recognize Their Bombs""",People's Republic of China
"Wednesday, September 3, 1958","""We Have To Go Along To Save Face""",Eisenhower Administration
"Thursday, September 4, 1958","""Well, You Can't Leave Us Now""",Eisenhower Administration
"Friday, September 5, 1958","""You Look Absolutely Stunning""",Eisenhower Administration
"Sunday, September 7, 1958","""Gosh, It's Nearly Time For The Closing Of Schools""",Racism
"Tuesday, September 9, 1958","""What's All This Reckless Talk About Peace Talks?""","Taiwan Strait Crisis, 1958"
"Wednesday, September 10, 1958","""I'll Help You Take It Down And Burn It""","Congressional Elections, 1958"
"Thursday, September 11, 1958","""If We're Lucky I Might Break Even, Huh?""","Taiwan Strait Crisis, 1958"
"Friday, September 12, 1958","""My Need Is Greater Than Yours""",Eisenhower Administration
"Sunday, September 14, 1958","""Personally, I've Never Been Interviewed By a Poll-Taker""","Taiwan Strait Crisis, 1958"
"Monday, September 15, 1958","""Any Questions?""",Supreme Court
"Tuesday, September 16, 1958",Convoy,"Taiwan Strait Crisis, 1958"
"Wednesday, September 17, 1958","""Think We Should Wait Till They Catch Up?""",World Stability
"Thursday, September 18, 1958","""Gee, If Only We Could Have Closed The Courts""",Supreme Court
"Friday, September 19, 1958","""Next Time We Take A Stand, Shouldn't We Study The Terrain Or Something?""",Eisenhower Administration
"Sunday, September 21, 1958","""There's Something Wrong With This Quiz Show Too""",Eisenhower Administration
"Monday, September 22, 1958",Dear Old Non-Golden Rule Days,Civil Rights
"Tuesday, September 23, 1958","""-- In Arriving At This Decision --""",Eisenhower Administration
"Wednesday, September 24, 1958","""-- Five Years, Eight Months And Two Days -- Five Years, Eight Months And Three Days --""",Eisenhower Administration
"Tuesday, October 7, 1958","""I Didn't Think They Stoop To A Dirty Trick Like That""","Taiwan Strait Crisis, 1958"
"Wednesday, October 8, 1958","""Fine -- Now All We Need Is Some Candidates Named McKinley""","Congressional Elections, 1958"
"Thursday, October 9, 1958","""Keep The Pot Boiling, Folks""""Keep The Pot Boiling, Folks""",Civil Rights
"Friday, October 10, 1958","""You Wanta Take Another Look At That Front One?""",Eisenhower Administration
"Sunday, October 12, 1958","""You Fellows Forget I Was Shanghaied""","Congressional Elections, 1958"
"Monday, October 13, 1958","""We Have a Kind of 'Two-China' Policy of Our Own""",People's Republic of China
"Tuesday, October 14, 1958",The Human Range,Eisenhower Administration
"Wednesday, October 15, 1958","""Now, Does Everybody Understand Our Position?""",Eisenhower Administration
"Thursday, October 16, 1958","""Of Course, If I Had The Top Job I'd Act Differently""","Congressional Elections, 1958"
"Friday, October 17, 1958","""Boy, If You Think That One's Complicated --""",Eisenhower Administration
"Sunday, October 19, 1958","""What's This Crazy Idea Of Independence For Anybody Besides Me?""",Middle East
"Monday, October 20, 1958","""Who's Going To Leash Or Unleash Whom?""",Eisenhower Administration
"Tuesday, October 21, 1958","""Back To The Shelter, Men""","Taiwan Strait Crisis, 1958"
"Wednesday, October 22, 1958","""Dear Sir: In Answer To Your Expression Of Concern Of A Couple Of Weeks Ago --""","Taiwan Strait Crisis, 1958"
"Thursday, October 23, 1958","""Gee, Fellows, This Is Fun. By The Way, Who Are The Rest Of The Boys?""",Eisenhower Administration
"Friday, October 24, 1958","""That's The Return I've Been Afraid Of""","Taiwan Strait Crisis, 1958"
"Sunday, October 26, 1958","""My Dear Fellow -- Ahaha -- the Pleasure Is All Mine""",Soviet Union
"Monday, October 27, 1958","""Don't Throw Bouquets At Me ...""","Congressional Elections, 1958"
"Tuesday, October 28, 1958","""Did I Hear Somebody Knock?""",Congress
"Wednesday, October 29, 1958","""Well, If You Fellows Aren't Going Anywhere, I Might As Well Come In""",Nuclear Weapons
"Thursday, October 30, 1958","""Is There A Peace-In-The-Family Prize?""",Soviet Union
"Friday, October 31, 1958","""You Fellows Serious This Time?""",World Stability
"Sunday, November 2, 1958","""Oh, Well -- We've Got Two Years to Explain That We Were Only Kidding""","Congressional Elections, 1958"
"Monday, November 3, 1958",Author! Author!,Soviet Union
"Tuesday, November 4, 1958","""Never Mind The Supply Ships -- Get This One""","Taiwan Strait Crisis, 1958"
"Wednesday, November 5, 1958","""How About This -- Will You Agree To Admit Inspectors If They Don't Bring In Any Books?""",Cold War
"Thursday, November 6, 1958",[Untitled],"Congressional Elections, 1958"
"Friday, November 7, 1958","""It Sure Must Have Been Potent, All Right""","Congressional Elections, 1958"
"Sunday, November 9, 1958","""What Do I Do Now, George?""",Eisenhower Administration
"Monday, November 10, 1958","""I Said I Wouldn't Stand In Your Way""",Little Rock Crisis
"Tuesday, November 11, 1958","""Obviously Not A Presidential Prospect -- They Seem To Like Him""","Presidential Election, 1960"
"Wednesday, November 12, 1958","""It'll Be Interesting To Find Out What The Other Side Is Like""",Eisenhower Administration
"Thursday, November 13, 1958","""Can You Make Out If They Look Real Determined?""",Congress
"Friday, November 14, 1958",Prodigal Father,Schools
"Sunday, November 16, 1958","""Why Don't You Move Out And Stop Torturing This Poor Guy?""",Cold War
"Monday, November 17, 1958","""And What Do We Do About These Darn Eisenhower Republicans?""","Congressional Elections, 1958"
"Tuesday, November 18, 1958","""Ah Yes -- We'll Take It Up At The Very Highest Level""",Eisenhower Administration
"Wednesday, November 19, 1958","""Lyndon, Are You Sure That's All You're Trying To Launch?""","Presidential Election, 1960"
"Thursday, November 20, 1958","""Gosh, I Think We're Outnumbered""",Statehood
"Friday, November 21, 1958","""Fortissimo -- Pianissimo -- Fortissimo --""",Cold War
"Sunday, November 23, 1958","""Maybe We Oughta Close Them Too""",Civil Rights
"Monday, November 24, 1958","""We're Not Doing So Well In Geneva But We're Getting Disarmament Over Here, Anyhow""",Eisenhower Administration
"Tuesday, November 25, 1958","""I'm Turning The Whole Matter Over To Him""",Cold War
"Wednesday, November 26, 1958","""I'm Right Behind You, General""",France
"Thursday, November 27, 1958","""Oh, No""",Statehood
"Friday, November 28, 1958",[Untitled],"Congressional Elections, 1958"
"Sunday, November 30, 1958","""I Don't Quite Know How To Tell You This --""",Eisenhower Administration
"Monday, December 1, 1958","""Didn't I Meet You In Korea Once?""",Cold War
"Tuesday, December 2, 1958","""If Only There Was Some Way We Could Stamp THEIR Stuff 'Secret'""",Eisenhower Administration
"Wednesday, December 3, 1958","""Is This An Early One, Or Is It Left Over From Last Summer?""",Cold War
"Thursday, December 4, 1958","""It's Kind Of A Two-Stage Thing""",Eisenhower Administration
"Friday, December 5, 1958","""Here, Boy -- Steady, Boy -- Have Some Sugar""",Congress
"Sunday, December 7, 1958","""You Suppose Khrushchev Knows More About The 1960 Race Than We Do?""","Presidential Election, 1960"
"Monday, December 8, 1958","""I Don't Know Why Everything Has To Keep Changing. When I Was a Young Man --""",Eisenhower Administration
"Tuesday, December 9, 1958","""I Don't Think They Want Me In There""",Soviet Union
"Wednesday, December 10, 1958","""Nah, You Ain't Got Enough Edjiccashun To Vote""",Civil Rights
"Thursday, December 11, 1958","""I Think This Is Rather A Sad Sort Of Thing ...""",Eisenhower Administration
"Friday, December 12, 1958","""Some Of These Democrats Seem To Have A Dangerous Belief In Democracy""",Congress
"Sunday, December 14, 1958","""He Asked, 'How About A Free Country?'""",Cold War
"Monday, December 15, 1958","""Alabama -- Alaska -- Arizona -- Arkansas --""",Eisenhower Administration
"Tuesday, December 16, 1958","""Lyndon, Could You Say A Few Calming Words To Our Boys Too?""",Congress
"Wednesday, December 17, 1958","""You've Got To Stop Being So Inflationary""",Eisenhower Administration
"Thursday, December 18, 1958","""The Situation In China Looks Interesting --""",People's Republic of China
"Friday, December 19, 1958","""I Never Worked So Hard In My Life""",Labor
"Sunday, December 21, 1958","""Ours Talks""",Cold War
"Monday, December 22, 1958","""Wait Here, Please""",Congress
"Tuesday, December 23, 1958","""Please -- Let's Avoid Any Dissension""",Congress
"Wednesday, December 24, 1958","""Got To Keep Things Balanced, You Know""",Eisenhower Administration
"Thursday, December 25, 1958",[Untitled],Christmas
"Friday, December 26, 1958","""Might As Well Start Things Off With A Bang""",Congress
"Sunday, December 28, 1958",The Ugly Duckling,Cold War
"Monday, December 29, 1958","""Heavens-To-Betsy""",Statehood
"Tuesday, December 30, 1958","""The Rebel Claims Are Greatly Exaggerated, And That Shooting You Hear Is Just Static""",Cuba
"Wednesday, December 31, 1958","""Don't You See? If We Ask For All This, They Might Settle For Just Letting Us Continue To Operate""",Congress
"Thursday, January 1, 1959","""I'm Constantly On Guard Against You Spenders""",Eisenhower Administration
"Friday, January 2, 1959","""Do You Think I've Quite Got Him?""",Eisenhower Administration
"Sunday, January 4, 1959","""They Decided To Come Here For Vacations -- Now Move On And Stop Asking Questions""",Cuba
"Monday, January 5, 1959","""The Idea Is To Set It Up In A Quick Change, See?""",Congress
"Tuesday, January 6, 1959","""Step Into My Office, Lad, And Tell Me All About It""",Congress
"Wednesday, January 7, 1959","""Don't Go Getting Any Ideas, Son""",Congress
"Thursday, January 8, 1959","""10¢ - 9¢ - 8¢ - 7¢ - 6¢ - 5¢ - 4¢ -""",Eisenhower Administration
"Friday, January 9, 1959","""Gambling Isn't Being Entirely Eliminated""",Cuba
"Sunday, January 11, 1959","""By The Way, Did You Get My Message Of November 4?""",Eisenhower Administration
"Monday, January 12, 1959","""Anybody Want To Argue About Other Rules?""",Senate
"Tuesday, January 13, 1959","""Can't We Do Something More Than Stand Firm?""",Eisenhower Administration
"Wednesday, January 14, 1959","""And Then After The Budget Is Balanced He Says Maybe There'll Be A Tax Cut""",Eisenhower Administration
"Thursday, January 15, 1959","""Anything Special You Were Looking For?""",Soviet Union
"Friday, January 16, 1959","""Sam, A Lot Of Those Liberals Don't Realize How Well We Treat These Folks Down Here""",Congress
"Sunday, January 18, 1959","""If You Ask Me, They're Acting Like a Bunch of Communists""",Soviet Union
"Monday, January 19, 1959","""Go Ahead, Mister -- You Ain't Bothering Us At All""",Eisenhower Administration
"Tuesday, January 20, 1959","""Why Don't You End The Cold War?""",Cold War
"Wednesday, January 21, 1959","""Well, At This Price We Had To Sacrifice Something""",Eisenhower Administration
"Thursday, January 22, 1959","""What Do We Do Now, Samson?""",Civil Rights
"Friday, January 23, 1959","""Be Glad He's Hibernating -- There's Been Talk That He Was Dead""",Republican Party
"Sunday, January 25, 1959","""We May Have Some Double-Headers""",Cuba
"Monday, January 26, 1959","""Can't Take Any Chance of Being Blown Overboard""",Eisenhower Administration
"Tuesday, January 27, 1959","""How Soon Do You Think They'll Collapse?""",Cold War
"Wednesday, January 28, 1959","""We Have To Consider The -- Uh -- National Security""",Eisenhower Administration
"Thursday, January 29, 1959","""I Was Just Telling Ike The Other Day, We've Got To Keep Watching That Budget""",Eisenhower Administration
