Date of Cartoon,Title,Major Subject
"Thursday, January 16, 1969","""Smoothest Transition I Ever Saw""",Nixon Administration
"Friday, January 17, 1969","""Of Course, For A While It May Be A Round-And-Around Table""",Vietnam War
"Sunday, January 19, 1969",Transfer,Nixon Administration
"Tuesday, January 21, 1969",Post-Inaugural Parade,Nixon Administration
"Wednesday, January 22, 1969","""Out, Out, Brief Candle!""",Czechoslovakia
"Thursday, January 23, 1969",[Untitled],Nixon Administration
"Friday, January 24, 1969","""The Show Must Go On -- And On -- And On --""","Kennedy, John F."
"Sunday, January 26, 1969","""The Trouble Is You've Had Too Much Freedom""",Spain
"Tuesday, January 28, 1969","""Some Of Us Are All Tired Out From Condemning Israel""",United Nations
"Wednesday, January 29, 1969","""Don't Be Chicken -- Try It Just Once More""",Presidential Elections--Process
"Thursday, January 30, 1969","""All I Ask Is That The Other Two Judges Be Completely Neutral""",Middle East
"Friday, January 31, 1969",Uncharted Waters,Nixon Administration
"Sunday, February 2, 1969","""Watch Those Bread Crumbs -- Bread Costs Money""",Nixon Administration
"Tuesday, February 4, 1969","""Tut Tut -- A Mere Sliver Of Ice""",Nixon Administration
"Wednesday, February 5, 1969",What's In A Name? ... A Rose By Any Other Name ...',House Un-American Activities Committee
"Thursday, February 6, 1969","""I've Got To Keep In Shape To Lead The War Against Inflation""",Congress
"Friday, February 7, 1969","""Let Him Aboard, But Ask Him To Consult With You On The Destination""",Presidential Elections--Process
"Sunday, February 9, 1969","""This Calls For A Real Cleanup Job -- A Whole New Series Of Ads To Improve Our Image""",Oil Industry
"Tuesday, February 11, 1969",Rescue Squad,Tobacco Industry
"Wednesday, February 12, 1969","""I Hope I'm Not Altogether Too Forward""",Nixon Administration
"Thursday, February 13, 1969","""Hello -- Goodwhitehousekeeping Institute""",Nixon Administration
"Friday, February 14, 1969",[Untitled],Nixon Administration
"Sunday, February 16, 1969","""Bit Some ... Are More Equal Than Others""",Soviet Union
"Tuesday, February 18, 1969","""Excuse Me -- I Didn't Quite Catch How This Puts Me In A Nice Bargaining Position""",Nixon Administration
"Wednesday, February 19, 1969","""Now I'm A New Man""",House Un-American Activities Committee
"Thursday, February 20, 1969","""Our Response To Arab Attacks Must Be Firm, As Always -- Tell Israel To Do Nothing""",Middle East
"Friday, February 21, 1969","""We've Never Been Able Abide Hunger Here -- Always Been Glad To See The Hungry Move Out""",Nixon Administration
"Sunday, February 23, 1969","""The Missile May Not Be So Hot, But -- Boy -- What A Delivery System!""",Nixon Administration
"Tuesday, February 25, 1969","""It Could Be Our First One-Man Mixed Reception""",Nixon Administration
"Wednesday, February 26, 1969","""Great Watchdog -- Now All We Need Is Defense Against It""",Nixon Administration
"Thursday, February 27, 1969","""What -- ME Go Down With The Ship""",Nixon Administration
"Friday, February 28, 1969","""Check The Coat And Tin Cup, Baby""",Congress
"Sunday, March 2, 1969",Ghost Town,Urban Issues
"Tuesday, March 4, 1969","""Sorry, Mister -- No Smoking""",Pollution
"Wednesday, March 5, 1969","""All I'm Asking You To Do Is Grab Hold Of The Tail""",Cold War
"Thursday, March 6, 1969","""One Side, Sonny -- Make Way For A Real Revolutionary""",US Economy
"Friday, March 7, 1969","""Now, In Phase Two --""",Civil Rights
"Sunday, March 9, 1969",Operating Like Clockwork,Nixon Administration
"Tuesday, March 11, 1969","""De-escalate? Withdraw? Not Here On The Spending Front""",Nixon Administration
"Thursday, March 13, 1969",Vicious Circle,Urban Issues
"Friday, March 14, 1969","""I Want To Tell You How Much I Wish It Were Possible For You To Win This Race""",Presidential Elections--Process
"Sunday, March 16, 1969","""Personally, I Could Stand Some Thickening""",Nixon Administration
"Tuesday, March 18, 1969","""We Have To Pay Him Protection Money -- It Entitles Us To Protect Him""",Nixon Administration
"Wednesday, March 19, 1969","""Why Ain't You Keeping Up With All Those Criminals?""",Congress
"Thursday, March 20, 1969","""ABMs? Hell, I Thought We Were Putting In IBMs""",Nixon Administration
"Friday, March 21, 1969","""Don't Just Stand There -- Help Me""",Soviet Union
"Sunday, March 23, 1969","""Is Nothing Sacred Any More?""",Nixon Administration
"Tuesday, March 25, 1969","""Don't Worry -- Later On We'll Recall It To Put In The Brakes""",Nixon Administration
"Wednesday, March 26, 1969",Rigged,Congress
"Thursday, March 27, 1969","""What Do You Hear -- Privately?""",Vietnam War
"Friday, March 28, 1969","""Has He Heard That You're Against Inflation?""",Nixon Administration
"Sunday, March 30, 1969",Fifty-Star General,In Memoriam
"Tuesday, April 1, 1969",Egg Roll,Nixon Administration
"Wednesday, April 2, 1969",Hill 1969,Vietnam War
"Thursday, April 3, 1969","""We're For Compromise -- You Can Keep The Peace And He Can Keep On Fighting""",Middle East
"Friday, April 4, 1969","""Hey! There's Something Wrong With This Hare-And-Tortoise Story""",Nixon Administration
"Sunday, April 6, 1969","""Mel, I Think We May Have Misjudged Our First-Strike Capability""",Nixon Administration
"Tuesday, April 8, 1969","""I Don't Often Share My Treasure With Foreigners""",Nixon Administration
"Wednesday, April 9, 1969","""Awright, Awright -- Let's have It""",Nixon Administration
"Thursday, April 10, 1969","""I Want To Report A Very Dangerous Situation""",Middle East
"Friday, April 11, 1969","""Now, Where Was I? Oh, Yes -- Why Don't All The Poor People Get Out And Work!""",Congress
"Sunday, April 13, 1969","""Oh, No!""",Nixon Administration
"Tuesday, April 15, 1969","""Everybody Out! Everybody Dance In The Streets! Let's Go!""",Greece
"Wednesday, April 16, 1969",College Exam,Protests
"Thursday, April 17, 1969",Flying Blind,Nixon Administration
"Friday, April 18, 1969",Badge Of Honor,Czechoslovakia
"Sunday, April 20, 1969","""By The Way, What ARE We Developing To Protect Our Cities?""",Nixon Administration
"Tuesday, April 22, 1969","""And If You Don't Get Admitted There, What Other College Would You Like To Shut Down?""",Protests
"Wednesday, April 23, 1969","""Let's Not Seem Anxious -- We Can Always Take The Next Ark""",Nixon Administration
"Thursday, April 24, 1969","""It Doesn't Look As If It's Going To Let Up""",US Economy
"Friday, April 25, 1969","""Gentlemen -- The Answer To Our Problems And The Final Triumph Of American Know-How""",Automotive Industry
"Sunday, April 27, 1969","""An The Kreml-in's'll Git You Ef You Don't -- Watch -- Out!""",Nixon Administration
"Tuesday, April 29, 1969",New Chapter,France
"Wednesday, April 30, 1969","""It's Certainly Ironic That You Helped Make Those People Strong Enough To Kick You In The Pants""",France
"Thursday, May 1, 1969","""I Say That When The Students Start Rolling In 40 mm. Cannons, We Should Frown On That, Even If It Makes Some Of Us Unpopular""",Protests
"Friday, May 2, 1969","""Sorry -- We're Feeding All The Mouths We Can""",Nixon Administration
"Sunday, May 4, 1969",Air Cover,Nixon Administration
"Tuesday, May 6, 1969","""Right -- The Job Corps Should Be Restricted To Well-Bred, Well-To-Do People Like Us""",Nixon Administration
"Wednesday, May 7, 1969",Now In Session,Supreme Court
"Thursday, May 8, 1969","""It's Not The Ship's Crew That I've Been Wondering About""",Nixon Administration
"Friday, May 9, 1969",Groves Of Academe,Protests
"Sunday, May 11, 1969","""It's The Multiple Head Re-Entry Principle""",Nixon Administration
"Monday, May 12, 1969","""I Keep Telling You, We Don't Have Anything For You To See""",Senate
"Tuesday, May 13, 1969","""Hey -- I Think I Saw It Move""",Vietnam War
"Wednesday, May 14, 1969","""Don't You Even Have A Dog Named Checkers?""",Supreme Court
"Thursday, May 15, 1969","""Well, Why Don't I Know?""",Supreme Court
"Friday, May 16, 1969","""Hold On, Now -- Let's Not Carry This Disclosure Idea Too Far""",Congress
"Sunday, May 18, 1969","""They're Wearing Real Mortarboards This Year""",Protests
"Tuesday, May 20, 1969","""Any More Talk About A Political-Military-Industrial Complex, And I'll Impose Martial Law Around Here""",Congress
"Wednesday, May 21, 1969","""-- And To Every American Coal Miner, A Genuine Rabbit's Foot And Lots Of Luck""",Coal Industry
"Thursday, May 22, 1969","""I Thought I'd Deliver It By Hand. You Know How The Mails Are""",Nixon Administration
"Friday, May 23, 1969","""We'll Get Anybody That Could Try To Get Us -- If We Don't Get Ourselves First""",World Stability
"Sunday, May 25, 1969","""Maybe We Could Pay People For Not Raising Kids""",US Economy
"Tuesday, May 27, 1969",Now Ready For Boarding --,Space
"Wednesday, May 28, 1969",Legislative Laugh-In,Congress
"Thursday, May 29, 1969",Los Angeles Smog,Urban Issues
"Friday, May 30, 1969","""Love That Filter""",Tobacco Industry
"Sunday, June 1, 1969","""And Now That You See What A Lovely Fellow I Am, You Must Meet My Cousin MIRV""",Cold War
"Tuesday, June 3, 1969","""You Mean You Might Not Let Me Stay On For Anther Five-Year Fun-Filled Cruise?""",Spain
"Wednesday, June 4, 1969","""We Need Him To Help Fight The Communist Revolt -- As Soon As He Gets It Started""",Greece
"Thursday, June 5, 1969","""Take That -- And That! --""",Cold War
"Friday, June 6, 1969","""You Hear Anyone Defend Us Civilians Against A 'New Isolationism'?""",Nixon Administration
"Sunday, June 8, 1969",Back Room At The Record Shop,FBI
"Tuesday, June 10, 1969","""Self-Regulation""",Tobacco Industry
"Wednesday, June 11, 1969","""... Come Home With Me Now ...""",Nixon Administration
"Thursday, June 12, 1969","""Yoo Hoo, Samson -- Here I Am""",Congress
"Friday, June 13, 1969","""Some Of You Men And Horses May Be Wondering Why This Meeting Was Called""",Soviet Union
"Sunday, June 15, 1969","""The Weapons Don't Work So Well, But The Costs Are Over-Running Right On Schedule""",Nixon Administration
"Tuesday, June 17, 1969","""Good Grief -- Now The Court Is Saying That WE Can't Be An Exclusive Club""",Congress
"Wednesday, June 18, 1969",Space Age,US Economy
"Thursday, June 19, 1969","Political Boss, 1969",Urban Issues
"Friday, June 20, 1969","""That's What I Like -- Real Mildness""",Tobacco Industry
"Sunday, June 22, 1969",Giant Steps,Supreme Court
"Tuesday, June 24, 1969",Withdrawal Problem,Vietnam War
"Wednesday, June 25, 1969","""We Eagles Have To Stick Together""",Nixon Administration
"Thursday, June 26, 1969","""Wait A Minute -- Who's On First?""",Nixon Administration
"Friday, June 27, 1969",The All-Purpose Cover,Nixon Administration
"Sunday, June 29, 1969","""Actually, Dr. Knowles, I Was Calling About Some Trouble I've Been Having With My Back""",Nixon Administration
"Tuesday, July 1, 1969","""As Soon As Mirv Is Ready, He'll Go To The Conference With You""",Nixon Administration
"Wednesday, July 2, 1969","""I'm Tired Of Always Getting Bumped""",US Economy
"Thursday, July 3, 1969","""We Have To Bale This And Cart It To The Bank Ourselves -- It's The American Way""",Senate
"Friday, July 4, 1969",Lunar Hitchhiker,Space
"Sunday, July 6, 1969","""We Are For Speedy Compliance, Bearing in Mind That There's Been Only Fifteen Years To Desegregate These Schools""",Civil Rights
"Tuesday, July 8, 1969","""We Just Want To Take Your Clothes So That We Can Weave You A Wonderful New Outfit""",Civil Rights
"Wednesday, July 9, 1969","""Now That You've Locked The Doors, I Can Tell You Confidentially That The ABM Is Far Better Than It Really Is""",Nixon Administration
"Thursday, July 10, 1969","""I'm Thinking Of Cutting Down During The Next Few Years""",Tobacco Industry
"Friday, July 11, 1969","""Ah, But Once He's Paid His Debts To Thurmond, Dirksen, Tower, Goldwater ...""","Presidential Election, 1968"
"Sunday, July 13, 1969","""Hadn't You Met My Brother Nerv?""",Nixon Administration
"Tuesday, July 15, 1969","""Hold It, Mel -- We're In The Final Nose Countdown""",Nixon Administration
"Wednesday, July 16, 1969",Unbound,Space
"Thursday, July 17, 1969",[Untitled],Space
"Friday, July 18, 1969",Transported,World Stability
"Sunday, July 20, 1969","""Calling Mission Control -- Hello, Control? -- Control? -- CONTROL?? --""",Cold War
"Tuesday, July 22, 1969",Man's Grasp,Space
"Wednesday, July 23, 1969","""You Mean Some Of Them Are Even Daring To Get To Us?""",Congress
"Thursday, July 24, 1969","""Wave""",Spain
"Friday, July 25, 1969","""Going Out For A Walk At This Hour -- Don't You Know That's Dangerous?""",Space
"Sunday, July 27, 1969","""A Strange Case, Doctor""",Public Health
"Tuesday, July 29, 1969","""Ready For Next Launch -- 10 -- 9 -- 8 --""",Middle East
"Wednesday, July 30, 1969","""Believe Me, I Don't Know How It Got There""",US Economy
"Thursday, July 31, 1969","""Don't Bother Me About Guns When I'm Busy Fighting A War Against Crime""",Nixon Administration
"Friday, August 1, 1969","""You Don't Feel, Then, That When You've Seen One Planet You've Seen Them All?""",Urban Issues
"Sunday, August 3, 1969","""And Now Back To News Of The World --""",World Stability
"Tuesday, August 5, 1969",[Untitled],Cold War
"Wednesday, August 6, 1969","""I See Why They Talk About Friendly Financial Institutions""",Congress
"Thursday, August 7, 1969","""One Step We Almost Forgot -- A Re-Pollution Room To Prepare Them For Earth Atmosphere Again""",Pollution
"Friday, August 8, 1969","""One Small Step For Taxpayers -- One Giant Leap For Politicians""",Congress
"Sunday, August 10, 1969","""But Have You Seen The Safeguard System Those Guys Are Putting Up?""",Nixon Administration
"Monday, August 11, 1969","""Now For A Close Examination""",Nixon Administration
"Wednesday, August 13, 1969","""We're Very Strong For Private Enterprise""",Nixon Administration
"Thursday, August 14, 1969","""What Are You Doing Here In The Upper Areas?""",Coal Industry
"Friday, August 15, 1969",Planet With Active Craters,World Stability
"Sunday, August 17, 1969","""Good Luck, Girl -- I'm For You""",Nixon Administration
"Tuesday, August 19, 1969","""It's One Of Our Jolliest Games, And You're It!""",US Economy
"Wednesday, August 20, 1969","""The Czechoslovaks, Overjoyed By The Anniversary Of Their Liberation, Have Been Celebrating In Prague ...""",Czechoslovakia
"Thursday, August 21, 1969","""I'll Fight My Way Out Of This! Where Am I? Who Turned Out The Lights?""",Vietnam War
"Friday, August 22, 1969","""You See, The More Arms We Have, The More We'll Be Able To DISarm""",Nixon Administration
"Sunday, August 24, 1969","""It Says Here We're Winning The Space Race""",Urban Issues
"Tuesday, August 26, 1969","""Remember When It Was The Students Who Dreaded The Start Of School?""",Protests
